,condition,sample,region_type,roi,t_step,t_sec,t_min,mean_intensity
2,Fat2_30min,8,bleached,1,2,0.0,0.0,1.98
3,Fat2_30min,8,bleached,1,3,30.0,0.5,3.38
4,Fat2_30min,8,bleached,1,4,60.0,1.0,3.52
5,Fat2_30min,8,bleached,1,5,90.0,1.5,2.54
6,Fat2_30min,8,bleached,1,6,120.0,2.0,4.36
7,Fat2_30min,8,bleached,1,7,150.0,2.5,5.28
8,Fat2_30min,8,bleached,1,8,180.0,3.0,4.59
9,Fat2_30min,8,bleached,1,9,210.0,3.5,4.95
10,Fat2_30min,8,bleached,1,10,240.0,4.0,4.61
11,Fat2_30min,8,bleached,1,11,270.0,4.5,4.05
12,Fat2_30min,8,bleached,1,12,300.0,5.0,3.13
13,Fat2_30min,8,bleached,1,13,330.0,5.5,3.59
14,Fat2_30min,8,bleached,1,14,360.0,6.0,3.29
15,Fat2_30min,8,bleached,1,15,390.0,6.5,3.71
16,Fat2_30min,8,bleached,1,16,420.0,7.0,3.75
17,Fat2_30min,8,bleached,1,17,450.0,7.5,2.97
18,Fat2_30min,8,bleached,1,18,480.0,8.0,2.78
19,Fat2_30min,8,bleached,1,19,510.0,8.5,3.33
20,Fat2_30min,8,bleached,1,20,540.0,9.0,2.96
21,Fat2_30min,8,bleached,1,21,570.0,9.5,4.44
22,Fat2_30min,8,bleached,1,22,600.0,10.0,3.87
23,Fat2_30min,8,bleached,1,23,630.0,10.5,3.96
24,Fat2_30min,8,bleached,1,24,660.0,11.0,4.48
25,Fat2_30min,8,bleached,1,25,690.0,11.5,3.35
26,Fat2_30min,8,bleached,1,26,720.0,12.0,3.16
27,Fat2_30min,8,bleached,1,27,750.0,12.5,2.96
28,Fat2_30min,8,bleached,1,28,780.0,13.0,3.84
29,Fat2_30min,8,bleached,1,29,810.0,13.5,3.49
30,Fat2_30min,8,bleached,1,30,840.0,14.0,4.39
31,Fat2_30min,8,bleached,1,31,870.0,14.5,4.19
32,Fat2_30min,8,bleached,1,32,900.0,15.0,4.53
33,Fat2_30min,8,bleached,1,33,930.0,15.5,4.41
34,Fat2_30min,8,bleached,1,34,960.0,16.0,5.57
35,Fat2_30min,8,bleached,1,35,990.0,16.5,4.23
36,Fat2_30min,8,bleached,1,36,1020.0,17.0,7.25
37,Fat2_30min,8,bleached,1,37,1050.0,17.5,6.94
38,Fat2_30min,8,bleached,1,38,1080.0,18.0,8.13
39,Fat2_30min,8,bleached,1,39,1110.0,18.5,6.33
40,Fat2_30min,8,bleached,1,40,1140.0,19.0,6.23
41,Fat2_30min,8,bleached,1,41,1170.0,19.5,4.89
42,Fat2_30min,8,bleached,1,42,1200.0,20.0,4.36
43,Fat2_30min,8,bleached,1,43,1230.0,20.5,4.37
44,Fat2_30min,8,bleached,1,44,1260.0,21.0,5.13
45,Fat2_30min,8,bleached,1,45,1290.0,21.5,4.33
46,Fat2_30min,8,bleached,1,46,1320.0,22.0,3.86
47,Fat2_30min,8,bleached,1,47,1350.0,22.5,3.71
48,Fat2_30min,8,bleached,1,48,1380.0,23.0,3.62
49,Fat2_30min,8,bleached,1,49,1410.0,23.5,3.26
50,Fat2_30min,8,bleached,1,50,1440.0,24.0,4.34
51,Fat2_30min,8,bleached,1,51,1470.0,24.5,5.31
52,Fat2_30min,8,bleached,1,52,1500.0,25.0,4.05
53,Fat2_30min,8,bleached,1,53,1530.0,25.5,4.23
54,Fat2_30min,8,bleached,1,54,1560.0,26.0,4.79
55,Fat2_30min,8,bleached,1,55,1590.0,26.5,3.87
56,Fat2_30min,8,bleached,1,56,1620.0,27.0,3.25
57,Fat2_30min,8,bleached,1,57,1650.0,27.5,3.79
58,Fat2_30min,8,bleached,1,58,1680.0,28.0,3.3
59,Fat2_30min,8,bleached,1,59,1710.0,28.5,3.69
60,Fat2_30min,8,bleached,1,60,1740.0,29.0,3.63
0,Fat2_30min,8,bleached,2,0,-60.0,-1.0,14.56
1,Fat2_30min,8,bleached,2,1,-30.0,-0.5,14.94
2,Fat2_30min,8,bleached,2,2,0.0,0.0,3.17
3,Fat2_30min,8,bleached,2,3,30.0,0.5,3.88
4,Fat2_30min,8,bleached,2,4,60.0,1.0,4.04
5,Fat2_30min,8,bleached,2,5,90.0,1.5,4.39
6,Fat2_30min,8,bleached,2,6,120.0,2.0,3.85
7,Fat2_30min,8,bleached,2,7,150.0,2.5,4.62
8,Fat2_30min,8,bleached,2,8,180.0,3.0,5.37
9,Fat2_30min,8,bleached,2,9,210.0,3.5,5.22
10,Fat2_30min,8,bleached,2,10,240.0,4.0,4.84
11,Fat2_30min,8,bleached,2,11,270.0,4.5,4.89
12,Fat2_30min,8,bleached,2,12,300.0,5.0,5.19
13,Fat2_30min,8,bleached,2,13,330.0,5.5,5.11
14,Fat2_30min,8,bleached,2,14,360.0,6.0,5.48
15,Fat2_30min,8,bleached,2,15,390.0,6.5,5.42
16,Fat2_30min,8,bleached,2,16,420.0,7.0,6.42
17,Fat2_30min,8,bleached,2,17,450.0,7.5,6.97
18,Fat2_30min,8,bleached,2,18,480.0,8.0,5.64
19,Fat2_30min,8,bleached,2,19,510.0,8.5,6.81
20,Fat2_30min,8,bleached,2,20,540.0,9.0,7.37
21,Fat2_30min,8,bleached,2,21,570.0,9.5,3.93
22,Fat2_30min,8,bleached,2,22,600.0,10.0,4.83
23,Fat2_30min,8,bleached,2,23,630.0,10.5,4.14
24,Fat2_30min,8,bleached,2,24,660.0,11.0,4.6
25,Fat2_30min,8,bleached,2,25,690.0,11.5,4.57
26,Fat2_30min,8,bleached,2,26,720.0,12.0,5.26
27,Fat2_30min,8,bleached,2,27,750.0,12.5,4.37
28,Fat2_30min,8,bleached,2,28,780.0,13.0,5.49
29,Fat2_30min,8,bleached,2,29,810.0,13.5,4.66
30,Fat2_30min,8,bleached,2,30,840.0,14.0,3.63
31,Fat2_30min,8,bleached,2,31,870.0,14.5,5.21
32,Fat2_30min,8,bleached,2,32,900.0,15.0,5.26
33,Fat2_30min,8,bleached,2,33,930.0,15.5,4.21
34,Fat2_30min,8,bleached,2,34,960.0,16.0,3.76
35,Fat2_30min,8,bleached,2,35,990.0,16.5,3.72
36,Fat2_30min,8,bleached,2,36,1020.0,17.0,4.11
37,Fat2_30min,8,bleached,2,37,1050.0,17.5,4.94
38,Fat2_30min,8,bleached,2,38,1080.0,18.0,3.12
39,Fat2_30min,8,bleached,2,39,1110.0,18.5,5.33
40,Fat2_30min,8,bleached,2,40,1140.0,19.0,4.33
41,Fat2_30min,8,bleached,2,41,1170.0,19.5,4.77
42,Fat2_30min,8,bleached,2,42,1200.0,20.0,5.37
43,Fat2_30min,8,bleached,2,43,1230.0,20.5,4.96
44,Fat2_30min,8,bleached,2,44,1260.0,21.0,5.94
45,Fat2_30min,8,bleached,2,45,1290.0,21.5,4.87
46,Fat2_30min,8,bleached,2,46,1320.0,22.0,4.73
47,Fat2_30min,8,bleached,2,47,1350.0,22.5,4.87
48,Fat2_30min,8,bleached,2,48,1380.0,23.0,5.48
49,Fat2_30min,8,bleached,2,49,1410.0,23.5,5.38
50,Fat2_30min,8,bleached,2,50,1440.0,24.0,4.88
51,Fat2_30min,8,bleached,2,51,1470.0,24.5,5.29
52,Fat2_30min,8,bleached,2,52,1500.0,25.0,5.43
53,Fat2_30min,8,bleached,2,53,1530.0,25.5,5.73
54,Fat2_30min,8,bleached,2,54,1560.0,26.0,5.63
55,Fat2_30min,8,bleached,2,55,1590.0,26.5,4.96
56,Fat2_30min,8,bleached,2,56,1620.0,27.0,4.68
57,Fat2_30min,8,bleached,2,57,1650.0,27.5,4.16
58,Fat2_30min,8,bleached,2,58,1680.0,28.0,3.72
59,Fat2_30min,8,bleached,2,59,1710.0,28.5,4.54
60,Fat2_30min,8,bleached,2,60,1740.0,29.0,4.71
0,Fat2_30min,8,bleached,3,0,-60.0,-1.0,8.98
1,Fat2_30min,8,bleached,3,1,-30.0,-0.5,9.46
2,Fat2_30min,8,bleached,3,2,0.0,0.0,2.09
3,Fat2_30min,8,bleached,3,3,30.0,0.5,2.3
4,Fat2_30min,8,bleached,3,4,60.0,1.0,2.62
5,Fat2_30min,8,bleached,3,5,90.0,1.5,2.24
6,Fat2_30min,8,bleached,3,6,120.0,2.0,2.85
7,Fat2_30min,8,bleached,3,7,150.0,2.5,2.69
8,Fat2_30min,8,bleached,3,8,180.0,3.0,2.86
9,Fat2_30min,8,bleached,3,9,210.0,3.5,2.72
10,Fat2_30min,8,bleached,3,10,240.0,4.0,2.94
11,Fat2_30min,8,bleached,3,11,270.0,4.5,2.45
12,Fat2_30min,8,bleached,3,12,300.0,5.0,2.53
13,Fat2_30min,8,bleached,3,13,330.0,5.5,2.59
14,Fat2_30min,8,bleached,3,14,360.0,6.0,2.51
15,Fat2_30min,8,bleached,3,15,390.0,6.5,4.68
16,Fat2_30min,8,bleached,3,16,420.0,7.0,3.72
17,Fat2_30min,8,bleached,3,17,450.0,7.5,3.77
18,Fat2_30min,8,bleached,3,18,480.0,8.0,3.5
19,Fat2_30min,8,bleached,3,19,510.0,8.5,4.52
20,Fat2_30min,8,bleached,3,20,540.0,9.0,3.73
21,Fat2_30min,8,bleached,3,21,570.0,9.5,4.0
22,Fat2_30min,8,bleached,3,22,600.0,10.0,3.77
23,Fat2_30min,8,bleached,3,23,630.0,10.5,3.46
24,Fat2_30min,8,bleached,3,24,660.0,11.0,3.54
25,Fat2_30min,8,bleached,3,25,690.0,11.5,4.71
26,Fat2_30min,8,bleached,3,26,720.0,12.0,4.34
27,Fat2_30min,8,bleached,3,27,750.0,12.5,4.35
28,Fat2_30min,8,bleached,3,28,780.0,13.0,6.19
29,Fat2_30min,8,bleached,3,29,810.0,13.5,5.59
30,Fat2_30min,8,bleached,3,30,840.0,14.0,5.28
31,Fat2_30min,8,bleached,3,31,870.0,14.5,6.41
32,Fat2_30min,8,bleached,3,32,900.0,15.0,6.04
33,Fat2_30min,8,bleached,3,33,930.0,15.5,5.66
34,Fat2_30min,8,bleached,3,34,960.0,16.0,6.88
35,Fat2_30min,8,bleached,3,35,990.0,16.5,7.57
36,Fat2_30min,8,bleached,3,36,1020.0,17.0,6.88
37,Fat2_30min,8,bleached,3,37,1050.0,17.5,7.13
38,Fat2_30min,8,bleached,3,38,1080.0,18.0,6.76
39,Fat2_30min,8,bleached,3,39,1110.0,18.5,6.18
40,Fat2_30min,8,bleached,3,40,1140.0,19.0,7.19
41,Fat2_30min,8,bleached,3,41,1170.0,19.5,6.3
42,Fat2_30min,8,bleached,3,42,1200.0,20.0,5.33
43,Fat2_30min,8,bleached,3,43,1230.0,20.5,4.55
44,Fat2_30min,8,bleached,3,44,1260.0,21.0,4.45
45,Fat2_30min,8,bleached,3,45,1290.0,21.5,4.02
46,Fat2_30min,8,bleached,3,46,1320.0,22.0,4.27
47,Fat2_30min,8,bleached,3,47,1350.0,22.5,4.15
48,Fat2_30min,8,bleached,3,48,1380.0,23.0,6.6
49,Fat2_30min,8,bleached,3,49,1410.0,23.5,7.44
50,Fat2_30min,8,bleached,3,50,1440.0,24.0,7.12
51,Fat2_30min,8,bleached,3,51,1470.0,24.5,8.08
52,Fat2_30min,8,bleached,3,52,1500.0,25.0,7.12
53,Fat2_30min,8,bleached,3,53,1530.0,25.5,6.03
54,Fat2_30min,8,bleached,3,54,1560.0,26.0,6.0
55,Fat2_30min,8,bleached,3,55,1590.0,26.5,5.72
56,Fat2_30min,8,bleached,3,56,1620.0,27.0,6.4
57,Fat2_30min,8,bleached,3,57,1650.0,27.5,5.79
58,Fat2_30min,8,bleached,3,58,1680.0,28.0,5.81
59,Fat2_30min,8,bleached,3,59,1710.0,28.5,5.65
60,Fat2_30min,8,bleached,3,60,1740.0,29.0,5.55
0,Fat2_30min,8,bleached,4,0,-60.0,-1.0,10.28
1,Fat2_30min,8,bleached,4,1,-30.0,-0.5,10.62
2,Fat2_30min,8,bleached,4,2,0.0,0.0,1.74
3,Fat2_30min,8,bleached,4,3,30.0,0.5,2.1
4,Fat2_30min,8,bleached,4,4,60.0,1.0,2.57
5,Fat2_30min,8,bleached,4,5,90.0,1.5,2.47
6,Fat2_30min,8,bleached,4,6,120.0,2.0,3.46
7,Fat2_30min,8,bleached,4,7,150.0,2.5,2.89
8,Fat2_30min,8,bleached,4,8,180.0,3.0,3.44
9,Fat2_30min,8,bleached,4,9,210.0,3.5,3.54
10,Fat2_30min,8,bleached,4,10,240.0,4.0,3.31
11,Fat2_30min,8,bleached,4,11,270.0,4.5,6.0
12,Fat2_30min,8,bleached,4,12,300.0,5.0,4.13
13,Fat2_30min,8,bleached,4,13,330.0,5.5,4.34
14,Fat2_30min,8,bleached,4,14,360.0,6.0,3.84
15,Fat2_30min,8,bleached,4,15,390.0,6.5,4.84
16,Fat2_30min,8,bleached,4,16,420.0,7.0,4.22
17,Fat2_30min,8,bleached,4,17,450.0,7.5,3.87
18,Fat2_30min,8,bleached,4,18,480.0,8.0,4.42
19,Fat2_30min,8,bleached,4,19,510.0,8.5,3.99
20,Fat2_30min,8,bleached,4,20,540.0,9.0,3.21
21,Fat2_30min,8,bleached,4,21,570.0,9.5,2.91
22,Fat2_30min,8,bleached,4,22,600.0,10.0,4.2
23,Fat2_30min,8,bleached,4,23,630.0,10.5,4.57
24,Fat2_30min,8,bleached,4,24,660.0,11.0,3.18
25,Fat2_30min,8,bleached,4,25,690.0,11.5,2.94
26,Fat2_30min,8,bleached,4,26,720.0,12.0,2.4
27,Fat2_30min,8,bleached,4,27,750.0,12.5,1.95
28,Fat2_30min,8,bleached,4,28,780.0,13.0,2.38
29,Fat2_30min,8,bleached,4,29,810.0,13.5,3.99
30,Fat2_30min,8,bleached,4,30,840.0,14.0,2.87
31,Fat2_30min,8,bleached,4,31,870.0,14.5,2.21
32,Fat2_30min,8,bleached,4,32,900.0,15.0,2.69
33,Fat2_30min,8,bleached,4,33,930.0,15.5,2.73
34,Fat2_30min,8,bleached,4,34,960.0,16.0,2.81
35,Fat2_30min,8,bleached,4,35,990.0,16.5,3.07
36,Fat2_30min,8,bleached,4,36,1020.0,17.0,2.59
37,Fat2_30min,8,bleached,4,37,1050.0,17.5,3.04
38,Fat2_30min,8,bleached,4,38,1080.0,18.0,3.38
39,Fat2_30min,8,bleached,4,39,1110.0,18.5,2.88
40,Fat2_30min,8,bleached,4,40,1140.0,19.0,4.87
41,Fat2_30min,8,bleached,4,41,1170.0,19.5,5.4
42,Fat2_30min,8,bleached,4,42,1200.0,20.0,5.24
43,Fat2_30min,8,bleached,4,43,1230.0,20.5,5.01
44,Fat2_30min,8,bleached,4,44,1260.0,21.0,6.93
45,Fat2_30min,8,bleached,4,45,1290.0,21.5,7.17
46,Fat2_30min,8,bleached,4,46,1320.0,22.0,6.22
47,Fat2_30min,8,bleached,4,47,1350.0,22.5,6.08
48,Fat2_30min,8,bleached,4,48,1380.0,23.0,4.74
49,Fat2_30min,8,bleached,4,49,1410.0,23.5,3.75
50,Fat2_30min,8,bleached,4,50,1440.0,24.0,4.39
51,Fat2_30min,8,bleached,4,51,1470.0,24.5,4.34
52,Fat2_30min,8,bleached,4,52,1500.0,25.0,4.43
53,Fat2_30min,8,bleached,4,53,1530.0,25.5,4.69
54,Fat2_30min,8,bleached,4,54,1560.0,26.0,4.77
55,Fat2_30min,8,bleached,4,55,1590.0,26.5,14.06
56,Fat2_30min,8,bleached,4,56,1620.0,27.0,11.78
57,Fat2_30min,8,bleached,4,57,1650.0,27.5,6.02
58,Fat2_30min,8,bleached,4,58,1680.0,28.0,6.33
59,Fat2_30min,8,bleached,4,59,1710.0,28.5,7.35
60,Fat2_30min,8,bleached,4,60,1740.0,29.0,4.66
0,Fat2_30min,9,bleached,1,0,-60.0,-1.0,5.685
1,Fat2_30min,9,bleached,1,1,-30.0,-0.5,5.407
2,Fat2_30min,9,bleached,1,2,0.0,0.0,1.968
3,Fat2_30min,9,bleached,1,3,30.0,0.5,2.421
4,Fat2_30min,9,bleached,1,4,60.0,1.0,2.13
5,Fat2_30min,9,bleached,1,5,90.0,1.5,2.755
6,Fat2_30min,9,bleached,1,6,120.0,2.0,2.12
7,Fat2_30min,9,bleached,1,7,150.0,2.5,2.023
8,Fat2_30min,9,bleached,1,8,180.0,3.0,2.176
9,Fat2_30min,9,bleached,1,9,210.0,3.5,2.315
10,Fat2_30min,9,bleached,1,10,240.0,4.0,2.083
11,Fat2_30min,9,bleached,1,11,270.0,4.5,3.486
12,Fat2_30min,9,bleached,1,12,300.0,5.0,3.185
13,Fat2_30min,9,bleached,1,13,330.0,5.5,3.144
14,Fat2_30min,9,bleached,1,14,360.0,6.0,3.523
15,Fat2_30min,9,bleached,1,15,390.0,6.5,2.588
16,Fat2_30min,9,bleached,1,16,420.0,7.0,2.481
17,Fat2_30min,9,bleached,1,17,450.0,7.5,2.579
18,Fat2_30min,9,bleached,1,18,480.0,8.0,2.861
19,Fat2_30min,9,bleached,1,19,510.0,8.5,3.917
20,Fat2_30min,9,bleached,1,20,540.0,9.0,4.023
21,Fat2_30min,9,bleached,1,21,570.0,9.5,4.032
22,Fat2_30min,9,bleached,1,22,600.0,10.0,4.38
23,Fat2_30min,9,bleached,1,23,630.0,10.5,4.236
24,Fat2_30min,9,bleached,1,24,660.0,11.0,4.31
25,Fat2_30min,9,bleached,1,25,690.0,11.5,4.38
26,Fat2_30min,9,bleached,1,26,720.0,12.0,4.991
27,Fat2_30min,9,bleached,1,27,750.0,12.5,4.287
28,Fat2_30min,9,bleached,1,28,780.0,13.0,4.269
29,Fat2_30min,9,bleached,1,29,810.0,13.5,3.977
30,Fat2_30min,9,bleached,1,30,840.0,14.0,3.685
31,Fat2_30min,9,bleached,1,31,870.0,14.5,3.907
32,Fat2_30min,9,bleached,1,32,900.0,15.0,4.449
33,Fat2_30min,9,bleached,1,33,930.0,15.5,4.491
34,Fat2_30min,9,bleached,1,34,960.0,16.0,3.944
35,Fat2_30min,9,bleached,1,35,990.0,16.5,4.218
36,Fat2_30min,9,bleached,1,36,1020.0,17.0,3.616
37,Fat2_30min,9,bleached,1,37,1050.0,17.5,3.787
38,Fat2_30min,9,bleached,1,38,1080.0,18.0,3.815
39,Fat2_30min,9,bleached,1,39,1110.0,18.5,4.375
40,Fat2_30min,9,bleached,1,40,1140.0,19.0,3.25
41,Fat2_30min,9,bleached,1,41,1170.0,19.5,3.361
42,Fat2_30min,9,bleached,1,42,1200.0,20.0,3.991
43,Fat2_30min,9,bleached,1,43,1230.0,20.5,4.171
44,Fat2_30min,9,bleached,1,44,1260.0,21.0,3.87
45,Fat2_30min,9,bleached,1,45,1290.0,21.5,4.866
46,Fat2_30min,9,bleached,1,46,1320.0,22.0,4.972
47,Fat2_30min,9,bleached,1,47,1350.0,22.5,5.542
48,Fat2_30min,9,bleached,1,48,1380.0,23.0,4.657
49,Fat2_30min,9,bleached,1,49,1410.0,23.5,3.468
50,Fat2_30min,9,bleached,1,50,1440.0,24.0,3.356
51,Fat2_30min,9,bleached,1,51,1470.0,24.5,3.741
52,Fat2_30min,9,bleached,1,52,1500.0,25.0,3.898
53,Fat2_30min,9,bleached,1,53,1530.0,25.5,3.801
54,Fat2_30min,9,bleached,1,54,1560.0,26.0,3.755
55,Fat2_30min,9,bleached,1,55,1590.0,26.5,4.375
56,Fat2_30min,9,bleached,1,56,1620.0,27.0,4.556
57,Fat2_30min,9,bleached,1,57,1650.0,27.5,3.829
58,Fat2_30min,9,bleached,1,58,1680.0,28.0,4.264
59,Fat2_30min,9,bleached,1,59,1710.0,28.5,3.583
60,Fat2_30min,9,bleached,1,60,1740.0,29.0,3.852
0,Fat2_30min,9,bleached,2,0,-60.0,-1.0,9.683
1,Fat2_30min,9,bleached,2,1,-30.0,-0.5,10.91
2,Fat2_30min,9,bleached,2,2,0.0,0.0,2.571
3,Fat2_30min,9,bleached,2,3,30.0,0.5,2.947
4,Fat2_30min,9,bleached,2,4,60.0,1.0,2.836
5,Fat2_30min,9,bleached,2,5,90.0,1.5,3.111
6,Fat2_30min,9,bleached,2,6,120.0,2.0,2.899
7,Fat2_30min,9,bleached,2,7,150.0,2.5,3.323
8,Fat2_30min,9,bleached,2,8,180.0,3.0,3.788
9,Fat2_30min,9,bleached,2,9,210.0,3.5,4.016
10,Fat2_30min,9,bleached,2,10,240.0,4.0,5.571
11,Fat2_30min,9,bleached,2,11,270.0,4.5,7.016
12,Fat2_30min,9,bleached,2,12,300.0,5.0,4.81
13,Fat2_30min,9,bleached,2,13,330.0,5.5,3.746
14,Fat2_30min,9,bleached,2,14,360.0,6.0,3.984
15,Fat2_30min,9,bleached,2,15,390.0,6.5,5.228
16,Fat2_30min,9,bleached,2,16,420.0,7.0,4.127
17,Fat2_30min,9,bleached,2,17,450.0,7.5,4.619
18,Fat2_30min,9,bleached,2,18,480.0,8.0,4.688
19,Fat2_30min,9,bleached,2,19,510.0,8.5,4.656
20,Fat2_30min,9,bleached,2,20,540.0,9.0,3.339
21,Fat2_30min,9,bleached,2,21,570.0,9.5,3.434
22,Fat2_30min,9,bleached,2,22,600.0,10.0,3.175
23,Fat2_30min,9,bleached,2,23,630.0,10.5,3.095
24,Fat2_30min,9,bleached,2,24,660.0,11.0,2.984
25,Fat2_30min,9,bleached,2,25,690.0,11.5,3.772
26,Fat2_30min,9,bleached,2,26,720.0,12.0,3.328
27,Fat2_30min,9,bleached,2,27,750.0,12.5,3.608
28,Fat2_30min,9,bleached,2,28,780.0,13.0,2.455
29,Fat2_30min,9,bleached,2,29,810.0,13.5,3.254
30,Fat2_30min,9,bleached,2,30,840.0,14.0,3.317
31,Fat2_30min,9,bleached,2,31,870.0,14.5,2.534
32,Fat2_30min,9,bleached,2,32,900.0,15.0,2.683
33,Fat2_30min,9,bleached,2,33,930.0,15.5,2.19
34,Fat2_30min,9,bleached,2,34,960.0,16.0,3.09
35,Fat2_30min,9,bleached,2,35,990.0,16.5,2.815
36,Fat2_30min,9,bleached,2,36,1020.0,17.0,3.307
37,Fat2_30min,9,bleached,2,37,1050.0,17.5,3.085
38,Fat2_30min,9,bleached,2,38,1080.0,18.0,4.799
39,Fat2_30min,9,bleached,2,39,1110.0,18.5,4.979
40,Fat2_30min,9,bleached,2,40,1140.0,19.0,4.365
41,Fat2_30min,9,bleached,2,41,1170.0,19.5,3.799
42,Fat2_30min,9,bleached,2,42,1200.0,20.0,3.333
43,Fat2_30min,9,bleached,2,43,1230.0,20.5,3.683
44,Fat2_30min,9,bleached,2,44,1260.0,21.0,3.471
45,Fat2_30min,9,bleached,2,45,1290.0,21.5,3.947
46,Fat2_30min,9,bleached,2,46,1320.0,22.0,3.275
47,Fat2_30min,9,bleached,2,47,1350.0,22.5,3.09
48,Fat2_30min,9,bleached,2,48,1380.0,23.0,3.407
49,Fat2_30min,9,bleached,2,49,1410.0,23.5,3.767
50,Fat2_30min,9,bleached,2,50,1440.0,24.0,2.952
51,Fat2_30min,9,bleached,2,51,1470.0,24.5,3.132
52,Fat2_30min,9,bleached,2,52,1500.0,25.0,3.683
53,Fat2_30min,9,bleached,2,53,1530.0,25.5,4.354
54,Fat2_30min,9,bleached,2,54,1560.0,26.0,3.995
55,Fat2_30min,9,bleached,2,55,1590.0,26.5,3.111
56,Fat2_30min,9,bleached,2,56,1620.0,27.0,4.672
57,Fat2_30min,9,bleached,2,57,1650.0,27.5,5.323
58,Fat2_30min,9,bleached,2,58,1680.0,28.0,5.439
59,Fat2_30min,9,bleached,2,59,1710.0,28.5,3.344
60,Fat2_30min,9,bleached,2,60,1740.0,29.0,3.217
0,Fat2_30min,10,bleached,1,0,-60.0,-1.0,6.84
1,Fat2_30min,10,bleached,1,1,-30.0,-0.5,6.945
2,Fat2_30min,10,bleached,1,2,0.0,0.0,2.907
3,Fat2_30min,10,bleached,1,3,30.0,0.5,2.88
4,Fat2_30min,10,bleached,1,4,60.0,1.0,2.902
5,Fat2_30min,10,bleached,1,5,90.0,1.5,2.213
6,Fat2_30min,10,bleached,1,6,120.0,2.0,3.489
7,Fat2_30min,10,bleached,1,7,150.0,2.5,3.193
8,Fat2_30min,10,bleached,1,8,180.0,3.0,3.634
9,Fat2_30min,10,bleached,1,9,210.0,3.5,3.779
10,Fat2_30min,10,bleached,1,10,240.0,4.0,3.514
11,Fat2_30min,10,bleached,1,11,270.0,4.5,3.421
12,Fat2_30min,10,bleached,1,12,300.0,5.0,2.652
13,Fat2_30min,10,bleached,1,13,330.0,5.5,2.86
14,Fat2_30min,10,bleached,1,14,360.0,6.0,2.95
15,Fat2_30min,10,bleached,1,15,390.0,6.5,2.862
16,Fat2_30min,10,bleached,1,16,420.0,7.0,2.777
17,Fat2_30min,10,bleached,1,17,450.0,7.5,3.218
18,Fat2_30min,10,bleached,1,18,480.0,8.0,3.689
19,Fat2_30min,10,bleached,1,19,510.0,8.5,3.248
20,Fat2_30min,10,bleached,1,20,540.0,9.0,3.143
21,Fat2_30min,10,bleached,1,21,570.0,9.5,3.93
22,Fat2_30min,10,bleached,1,22,600.0,10.0,4.516
23,Fat2_30min,10,bleached,1,23,630.0,10.5,4.416
24,Fat2_30min,10,bleached,1,24,660.0,11.0,4.534
25,Fat2_30min,10,bleached,1,25,690.0,11.5,4.574
26,Fat2_30min,10,bleached,1,26,720.0,12.0,4.218
27,Fat2_30min,10,bleached,1,27,750.0,12.5,4.499
28,Fat2_30min,10,bleached,1,28,780.0,13.0,3.862
29,Fat2_30min,10,bleached,1,29,810.0,13.5,4.271
30,Fat2_30min,10,bleached,1,30,840.0,14.0,3.679
31,Fat2_30min,10,bleached,1,31,870.0,14.5,3.832
32,Fat2_30min,10,bleached,1,32,900.0,15.0,3.769
33,Fat2_30min,10,bleached,1,33,930.0,15.5,3.882
34,Fat2_30min,10,bleached,1,34,960.0,16.0,3.682
35,Fat2_30min,10,bleached,1,35,990.0,16.5,3.228
36,Fat2_30min,10,bleached,1,36,1020.0,17.0,3.133
37,Fat2_30min,10,bleached,1,37,1050.0,17.5,3.098
38,Fat2_30min,10,bleached,1,38,1080.0,18.0,3.454
39,Fat2_30min,10,bleached,1,39,1110.0,18.5,3.04
40,Fat2_30min,10,bleached,1,40,1140.0,19.0,3.303
41,Fat2_30min,10,bleached,1,41,1170.0,19.5,3.311
42,Fat2_30min,10,bleached,1,42,1200.0,20.0,2.832
43,Fat2_30min,10,bleached,1,43,1230.0,20.5,3.05
44,Fat2_30min,10,bleached,1,44,1260.0,21.0,2.749
45,Fat2_30min,10,bleached,1,45,1290.0,21.5,2.714
46,Fat2_30min,10,bleached,1,46,1320.0,22.0,2.985
47,Fat2_30min,10,bleached,1,47,1350.0,22.5,3.258
48,Fat2_30min,10,bleached,1,48,1380.0,23.0,3.118
49,Fat2_30min,10,bleached,1,49,1410.0,23.5,3.346
50,Fat2_30min,10,bleached,1,50,1440.0,24.0,3.451
51,Fat2_30min,10,bleached,1,51,1470.0,24.5,2.832
52,Fat2_30min,10,bleached,1,52,1500.0,25.0,2.93
53,Fat2_30min,10,bleached,1,53,1530.0,25.5,2.727
54,Fat2_30min,10,bleached,1,54,1560.0,26.0,2.845
55,Fat2_30min,10,bleached,1,55,1590.0,26.5,2.351
56,Fat2_30min,10,bleached,1,56,1620.0,27.0,2.586
57,Fat2_30min,10,bleached,1,57,1650.0,27.5,3.15
58,Fat2_30min,10,bleached,1,58,1680.0,28.0,2.591
59,Fat2_30min,10,bleached,1,59,1710.0,28.5,2.654
60,Fat2_30min,10,bleached,1,60,1740.0,29.0,2.739
0,Fat2_30min,10,bleached,2,0,-60.0,-1.0,9.198
1,Fat2_30min,10,bleached,2,1,-30.0,-0.5,9.615
2,Fat2_30min,10,bleached,2,2,0.0,0.0,2.417
3,Fat2_30min,10,bleached,2,3,30.0,0.5,2.567
4,Fat2_30min,10,bleached,2,4,60.0,1.0,2.278
